Name,Qualification,Experience_in_years,Fees,Website,Degree,Specialization
Dr. Rajagopalan Krishnan,"MBBS, MS - Orthopaedics",47.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-rajagopalan-krishnan-orthopedist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=eb298726-e101-4a86-8637-6b94f1fb017a,MBBS,Orthopedics
Dr. Anita Kaul,"MBBS, MS - Obstetrics & Gynaecology",37.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-anita-kaul-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,MBBS,
Dr. Vandana Soni,"MBBS, MS - General Surgery",33.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-vandana-soni-surgeon?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,MBBS,General Practice
Dr. Aman Popli,"BDS, MDS - Prosthodontics",27.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-aman-popli-dentist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,"BDS, MDS",Prosthodontics
Dr. Sunita Lulla Gur,"MBBS, MS - Ophthalmology",33.0,600.0,https://www.practo.com/delhi//delhi/doctor/sunita-gur-yahoo-com-ophthalmologist-ophthalmologist?practice_id=975722&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,MBBS,Ophthalmology
Dr. Rakhi Anand   (PhD),PhD - Psychology,30.0,2600.0,https://www.practo.com/delhi//delhi/therapist/rakhi-anand-psychologist-1-psychologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,,Psychiatry
Ms. Pallavi Larecha,Post Graduation Diploma in Dietetics and Public Health Nutrition,13.0,450.0,https://www.practo.com/delhi//delhi/therapist/pallavi-larecha-dietitian-nutritionist?practice_id=853472&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,Diploma,
Dr. Vijaya Raja Kumari,"MBBS, DNB - General Surgery, MS - General Surgery",31.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-vijaya-raja-kumari-general-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,MBBS,General Practice
Dr. Sumit Datta,"BDS, MDS - Orthodontics",26.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-sumit-datta-dentist-2?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=db255893-1b56-4a10-b890-6f18bb1950ba,"BDS, MDS",Orthopedics
Dr. Samit Chaturvedi,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",20.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-samit-chaturvedi-urologist-1?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,MBBS,"Urology, General Practice"
Dr. B L Bhan,"MBBS, MS - General Surgery, MCh - Urology",56.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-b-l-bhan-urologist?practice_id=1155396&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,MBBS,"Urology, General Practice"
Dr. Kailash Nath Singh,"MBBS, MD - General Medicine, DNB - Nephrology",36.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-kailash-singh-nephrologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,"MBBS, MD","General Practice, Nephrology"
Dr. Chhavi Bansal,"BHMS, MS - Psychology",13.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-chhavi-bansal-homeopath-1?practice_id=1124019&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,,Psychiatry
Dr. Manish Singhal,"MBBS, DM - Oncology, MD - General Medicine",20.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-manish-singhal-2-oncologist-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,"MBBS, MD","Oncology, General Practice"
Dr. A. K.Gupta,MD - Homeopathy,46.0,1200.0,https://www.practo.com/delhi//delhi/doctor/prof-dr-a-k-gupta-homeopath?practice_id=695287&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,MD,
Dr. Rajni Sharma,"MBBS, MD - Medicine, DM - Cardiology, FACC",21.0,1200.0,https://www.practo.com/delhi//delhi/doctor/rajni-sharma-1-cardiologist?practice_id=1183252&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,"MBBS, MD",Cardiology
Dr. Vipender Sabherwal,"MBBS, MS - General Surgery, DNB - General Surgery",25.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-vipendra-general-surgeon?practice_id=1155396&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,MBBS,General Practice
Dr. Rajat Gupta,"MBBS, MS - General Surgery, DNB - General Surgery, DNB - Plastic Surgery",16.0,1000.0,https://www.practo.com/delhi//delhi/doctor/rajat-gupta-cosmetic-plastic-surgeon?practice_id=1355000&specialization=Doctor&referrer=doctor_listing&page_uid=59ab1f5e-4145-4cd7-a7ca-b1a6a3e3750a,MBBS,General Practice
Dr. Ashish Saini,"MBBS, MS - General Surgery, MCh - Urology, DNB - Urology/Genito - Urinary Surgery",20.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-ashish-saini-6-urologist?practice_id=1070570&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,MBBS,"Urology, General Practice"
Dr. Sohani Verma,"MBBS, MRCOG(UK)",47.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-sohani-verma-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,MBBS,
Dr. Vivek Gupta,"MBBS, MD - General Medicine, DM - Cardiology",35.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-vivek-gupta-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,"MBBS, MD","General Practice, Cardiology"
Dr. Shakti Bhan Khanna,"MBBS, MD - Obstetrics & Gynaecology",59.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-shakti-bhan-khanna-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,"MBBS, MD",
Dr. Ekta Narula,BDS,25.0,600.0,https://www.practo.com/delhi//delhi/doctor/ekta-narula-dentist?practice_id=812614&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,BDS,
Dr. Vimmi Kashyap,"Fellowship in Aesthetic Medicine (FAM), MBBS",12.0,800.0,https://www.practo.com/delhi//delhi/therapist/vimmi-kashyap-dermatologist?practice_id=1357966&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,"MBBS, Fellowship",
Dr. Jasjit Singh Bhasin,"MBBS, MD - Pediatrics",39.0,1400.0,https://www.practo.com/delhi//delhi/doctor/dr-jasjit-singh-bhasin-pediatrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,"MBBS, MD",Pediatrics
Dr. Anuradha Dakour,"MBBS, DGO",19.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-anuradha-khurana-dakour-gynecologist-obstetrician?practice_id=692527&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,MBBS,
Dr. Deepak Chaudhary,"MBBS, MS - Orthopaedics",40.0,1700.0,https://www.practo.com/delhi//delhi/doctor/dr-deepak-chaudhary-sports-medicine-specialist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=760ad0ac-14c6-499c-a194-5a11f972d36c,MBBS,Orthopedics
Dr. Anish Kumar Gupta,"MS - General Surgery, DNB - Urology/Genito - Urinary Surgery, MBBS",18.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-anish-kumar-gupta-urologist?practice_id=715668&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,MBBS,"Urology, General Practice"
Dr. Alka Sinha,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",23.0,1300.0,https://www.practo.com/delhi//delhi/doctor/alka-sinha-general-surgeon?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,"MBBS, MD",
Dr. Ruchi Tandon,"MBBS, MS - Obstetrics & Gynaecology",18.0,1400.0,https://www.practo.com/delhi//delhi/doctor/ruchi-8-gynecologist-obstetrician?practice_id=1129924&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,MBBS,
Dr. Naveen Gupta,"BDS, MDS - Prosthodontist And Crown Bridge",25.0,600.0,https://www.practo.com/delhi//delhi/doctor/dr-naveen-gupta-dentist-2?practice_id=1124248&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,"BDS, MDS",Prosthodontics
Dr. Sunil Modi,"MBBS, MD - Medicine, DM - Cardiology",47.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-sunil-modi-cardiologist-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,"MBBS, MD",Cardiology
Dr. Anoop Kohli,"MBBS, MD - Pharmacology and Therapeutics, DM - Neurology",43.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-anoop-kohli-neurologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,"MBBS, MD","Urology, Neurology"
Dr. Ramnik Sabharwal,"MBBS, MS - Obstetrics & Gynaecology",23.0,800.0,https://www.practo.com/delhi//delhi/doctor/suman-sabharwal-gynecologist-obstetrician?practice_id=1114412&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,MBBS,
Dr. Vanita Arora,"MBBS, MD - Medicine, DNB - Cardiology",28.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-vanita-arora-cardiac-electrophysiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=2240ac65-f677-4e79-8545-22cfcbbd2583,"MBBS, MD",Cardiology
Dr. Ramandeep S. Dang,"MBBS, MS - General Surgery, MCh - Neuro Surgery",28.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-ramandeep-s-dang-neurosurgeon?practice_id=1170339&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,MBBS,"Urology, Neurology, General Practice"
Dr. Jayant Jaswal,"MBBS, MS - ENT, DNB - Otorhinolaryngology",36.0,1100.0,https://www.practo.com/delhi//delhi/doctor/jayant-jaswal-ear-nose-throat-ent-specialist?practice_id=782267&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,MBBS,Otolaryngology
Dr. Rajendra Prasad,"MBBS, FRCS - Neurosurgery",37.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-rajendra-prasad-5-spine-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,MBBS,"Urology, Neurology"
Dr. Ambrish Mithal,"MBBS, MD - Medicine, DM - Endocrinology",35.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-ambrish-mithal-diabetologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,"MBBS, MD","Endocrinology, Endodontics"
Dr. Gaurav Agrawal,"MBBS, MD - Pediatrics, FNB - Pediatric Cardiology",20.0,1300.0,https://www.practo.com/delhi//delhi/doctor/dr-gaurav-agrawal-1-pediatric-cardiologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,"MBBS, MD","Pediatrics, Cardiology"
Dr. S.K. Thakur,"MBBS, MD - Medicine, DM - Gastroenterology",47.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-s-k-thakur-gastroenterologist-2?practice_id=707943&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,"MBBS, MD","Otolaryngology, Gastroenterology"
Dr. Ashish Agarwal,"MBBS, MD - General Medicine, DM - Cardiology",19.0,800.0,https://www.practo.com/delhi//delhi/doctor/ashish-agarwal-2-cardiologist?practice_id=1113479&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,"MBBS, MD","General Practice, Cardiology"
Dr. Ankur Mittal   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",15.0,1000.0,https://www.practo.com/delhi//delhi/therapist/dr-ankur-mittal-physiotherapist-1?practice_id=1191324&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,,"Urology, Neurology"
Dr. Shalini Agarwal,"MBBS, DGO, DNB - Obstetrics & Gynecology",23.0,1100.0,https://www.practo.com/delhi//delhi/doctor/shalini-agarwal-1-gynecologist-obstetrician?practice_id=1358824&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,MBBS,
Dr. W.V.B.S Ramalingam,"MBBS, MS - ENT",43.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-w-v-b-s-ramalingam-ear-nose-throat-ent-specialist-1?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=3ed8ecc2-a3cd-4aa5-b716-c93353176a8e,MBBS,Otolaryngology
Dr. Pankaj Soni,"MBBS, MD - General Medicine",30.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-pankaj-soni-internal-medicine?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,"MBBS, MD",General Practice
Dr. Sheetal Sachdeva,"MBBS, DGO, DNB - Obstetrics & Gynecology",22.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-sheetal-sachdeva-gynecologist-obstetrician?practice_id=778035&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,MBBS,
Dr. Charu Gauba,"MBBS, MD - General Medicine, DNB - Neurology",31.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-charu-gauba-neurologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,"MBBS, MD","Urology, Neurology, General Practice"
Dr. Praveen Tittal,"MS - Orthopaedics, MBBS",23.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-praveen-tittal-orthopedist?practice_id=1196144&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,MBBS,Orthopedics
Dr. Vijay Sabharwal,"MBBS, MD - Ophthalmology",49.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-vijay-sabharwal-ophthalmologist-2?practice_id=1114412&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,"MBBS, MD",Ophthalmology
Dr. Shikha Mahajan,"MBBS, DNB - Paediatrics",33.0,1100.0,https://www.practo.com/delhi//delhi/doctor/dr-shikha-mahajan-pediatrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,MBBS,
Dr. Richa Sharma,"MBBS, MD - Dermatology , Venereology & Leprosy",26.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-richa-sharma-cosmetic-plastic-surgeon?practice_id=648885&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,"MBBS, MD",Dermatology
Dr. Sutopa Banerjee,"MBBS, DGO, DNB - Obstetrics & Gynecology",26.0,1600.0,https://www.practo.com/delhi//delhi/doctor/drsutopabanerjee-gynecologist-obstetrician?practice_id=712694&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,MBBS,
Dr. Divya Aggarwal,"MBBS, MD - Skin & VD",21.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-divya-aggarwal-dermatologist-cosmetologist-2?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,"MBBS, MD",
Dr. BML Kapoor,"MBBS, FRCS - General Surgery",67.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-bml-kapoor-general-surgeon-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=975a3169-e886-480c-b216-6fba9bab2b58,MBBS,General Practice
Dr. Anurag Singh,"BDS, MDS - Oral & Maxillofacial Surgery and Oral Implantology, FICOI",23.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-anurag-singh-oral-surgeon-1?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,"BDS, MDS",
Dr. Uma Rani Swain,"MBBS, MD - Obstetrics & Gynaecology",27.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-uma-gynecologist-obstetrician-5?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,"MBBS, MD",
Dr. R K Seth,"MBBS, MS - General Surgery, MCh - Plastic Surgery",43.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-r-k-seth-cosmetic-plastic-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,MBBS,General Practice
Dr. Laxmi Mantri,"MBBS, MS - Obstetrics & Gynaecology",36.0,1300.0,https://www.practo.com/delhi//delhi/doctor/dr-laxmi-mantri-gynecologist-obstetrician-1?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,MBBS,
Dr. Tarun Kapur,"MBBS, MS - Ophthalmology",25.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-tarun-kapur-ophthalmologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,MBBS,Ophthalmology
Dr. Mohan Bhargava,"DM - Cardiology, MBBS",22.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-mohan-bhargava-cardiologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,MBBS,Cardiology
Dr. Jayant Kumar Hota,"MBBS, MD - Medicine, DM - Nephrology",24.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-jayant-kumar-hota-nephrologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,"MBBS, MD",Nephrology
Dr. Jatin Sidhwa,"MBBS, MD - Dermatology",,1000.0,https://www.practo.com/delhi//delhi/doctor/jatin-sidhwa-dermatologist?practice_id=1304755&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,"MBBS, MD",Dermatology
Ms. Sreeja De,M.Phil - Clinical Psychology,13.0,1000.0,https://www.practo.com/delhi//delhi/therapist/sreeja-de-psychologist?practice_id=1132658&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,,Psychiatry
Dr. Shiv Chouksey,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",15.0,1100.0,https://www.practo.com/delhi//delhi/doctor/dr-shiv-chouksey-sports-medicine-specialist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=3fd8c66b-928f-40a6-a101-2f60fa14c2aa,MBBS,Orthopedics
Dr. Faisal Mumtaz,"MBBS, MS - General Surgery",32.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-faisal-mumtaz-general-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,MBBS,General Practice
Dr. Jalpa Jani,"MBBS, DVD",21.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-jalpa-jani-dermatologist-cosmetologist-1?practice_id=1184368&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,MBBS,
Dr. Suman Sabharwal,"MBBS, DGO",48.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-suman-aggarwal-gynecologist-obstetrician?practice_id=1114412&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,MBBS,
Dr. Surya Kant Jha,"MS - Ophthalmology, MBBS",19.0,600.0,https://www.practo.com/delhi//delhi/doctor/dr-surya-kant-jha-ophthalmologist?practice_id=1274110&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,MBBS,Ophthalmology
Dr. Madhu Roy,"MBBS, MD - Obstetrics & Gynaecology",41.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-madhu-roy-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,"MBBS, MD",
Dr. Gaurav Chanana,"MBBS, DNB - Anaesthesia",15.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-gaurav-chanana-spine-and-pain-specialist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,MBBS,
Dr. Amrish Sahney,"MBBS, MD - Medicine, DM - Hepatology",16.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-amrish-sahney-gastroenterologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,"MBBS, MD",
Dr. Viveka Kumar,"MD - General Medicine, DM - Cardiology, MBBS",30.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-viveka-kumar-cardiologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,"MBBS, MD","General Practice, Cardiology"
Dr. Neha Berry,"MBBS, MD - General Medicine, DM - Gastroenterology",12.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-neha-berry-gastroenterologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,"MBBS, MD","Otolaryngology, Gastroenterology, General Practice"
Dr. M N Sehar,"MBBS, Diploma in Orthopaedics",42.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-m-n-sehar-orthopedist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=659ddfa4-eab6-4d9d-99ae-1030ff683c79,"MBBS, Diploma",Orthopedics
Dr. Sugandha Gupta,"MBBS, DNB - Psychiatry",18.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-sugandha-gupta-psychiatrist-1?practice_id=1029662&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,MBBS,Psychiatry
Dr. Md Shahbaz Siddiqui,"MBBS, DNB - Orthopedics/Orthopedic Surgery",,800.0,https://www.practo.com/delhi//delhi/doctor/md-shahbaz-siddiqui-ortho-surgeon?practice_id=1328452&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,MBBS,Orthopedics
Dr. Sabir Husain Ansari,"MBBS, MS - ENT",52.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-sabir-husain-ansari-ear-nose-throat-ent-specialist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,MBBS,Otolaryngology
Dr. Yatin Sethi,"MBBS, MS - ENT",20.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-yatin-sethi-2-ear-nose-throat-ent-specialist?practice_id=708453&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,MBBS,Otolaryngology
Dr. Sajjan Rajpurohit,"MBBS, MD - Pediatrics, DNB  - Medical Oncology",20.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-sajjan-rajpurohit-oncologist-2?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,"MBBS, MD","Pediatrics, Oncology"
Dr. Seema Sharma,"MBBS, DGO, MD - Physiology",29.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-seema-sharma-3-gynecologist-obstetrician?practice_id=744684&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,"MBBS, MD",
Dr. Amit Jain,"MS - General Surgery, MCh - Surgical Gastroenterology/G.I. Surgery, MBBS",19.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-amit-jain-5-gastrointestinal-surgeon?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,MBBS,"Otolaryngology, Gastroenterology, General Practice"
Dr. Vinay Singh,"MBBS, MD - Dermatology",28.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-vinay-singh-dermatologist-cosmetologist-1?practice_id=652310&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,"MBBS, MD",Dermatology
Dr. Saroja Balan,"FRCP, MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), MRCP (UK)",38.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-saroja-balan-pediatrician-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=aec53285-4a68-486c-b9b6-e8a5c460034e,MBBS,
Dr. Vinod Sukhijha,"MBBS, MS - Orthopaedics",48.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-vinod-sukhijha-orthopedist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,MBBS,Orthopedics
Dr. Sanjay Jain,"MBBS, MD - General Medicine, MRCP (UK), FRCP - Gastroenterology, FRCP - Gastroenterology",47.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-sanjay-jain-12-gastroenterologist-gastroenterologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,"MBBS, MD","Otolaryngology, Gastroenterology, General Practice"
